CaseID,ActivityID,CompleteTimestamp
143,2,2017-03-28 05:15:18
143,3,2017-03-28 15:12:18
144,12,2017-03-21 11:26:03
145,1,2017-03-21 12:17:48
145,2,2017-03-21 12:18:29
145,5,2017-03-23 13:18:25
145,6,2017-03-27 17:31:03
146,1,2017-03-21 16:03:23
146,4,2017-03-21 16:11:45
146,2,2017-03-23 09:15:03
146,5,2017-03-23 10:26:25
146,6,2017-03-27 17:31:03
147,1,2017-03-22 13:19:10
147,2,2017-03-22 13:19:58
147,5,2017-03-23 13:17:44
147,6,2017-03-27 17:31:03
148,1,2017-03-22 14:30:16
148,4,2017-03-22 14:31:05
148,2,2017-03-23 10:01:44
148,5,2017-03-29 09:27:48
148,6,2017-04-03 17:31:12
148,1,2017-03-22 14:32:01
148,4,2017-03-22 14:32:10
148,2,2017-03-23 10:05:37
148,5,2017-03-31 11:28:40
148,6,2017-04-03 17:31:12
149,1,2017-03-23 11:59:11
149,2,2017-03-23 11:59:23
149,5,2017-03-24 14:29:35
149,6,2017-04-03 17:31:12
150,12,2017-03-24 07:47:58
151,1,2017-03-24 09:14:48
151,2,2017-03-24 09:15:31
151,5,2017-03-28 13:57:16
151,6,2017-03-30 17:31:17
152,1,2017-03-24 10:56:01
152,2,2017-03-24 10:56:54
152,5,2017-03-27 15:12:07
152,6,2017-03-30 17:31:17
153,1,2017-03-24 11:52:32
153,2,2017-03-24 11:53:17
153,5,2017-03-27 15:10:03
153,6,2017-03-30 17:31:17
154,1,2017-03-25 12:22:41
154,4,2017-03-25 12:23:59
154,2,2017-03-27 09:30:39
154,5,2017-03-28 08:43:33
154,6,2017-04-03 17:31:12
155,1,2017-03-27 14:40:00
155,4,2017-03-27 14:44:58
155,2,2017-03-28 11:51:50
155,5,2017-03-28 13:55:56
155,6,2017-03-30 17:31:17
156,1,2017-03-28 09:06:04
156,2,2017-03-28 09:06:14
156,5,2017-03-28 13:54:43
156,6,2017-03-30 17:31:17
157,1,2017-03-28 09:13:26
157,2,2017-03-28 09:13:35
157,5,2017-03-31 11:28:40
157,6,2017-04-03 17:31:12
158,1,2017-03-28 11:38:47
158,2,2017-03-28 11:39:09
158,5,2017-04-03 15:14:50
158,6,2017-04-06 17:31:01
159,1,2017-03-28 11:45:44
159,2,2017-03-28 11:47:05
159,5,2017-04-04 15:18:33
159,6,2017-04-06 17:31:01
160,1,2017-03-28 14:30:11
160,2,2017-03-28 14:30:16
160,5,2017-03-30 14:22:33
160,6,2017-04-03 17:31:12
161,1,2017-03-29 16:05:26
161,4,2017-03-29 16:05:39
161,2,2017-04-03 10:45:04
161,5,2017-04-06 11:33:12
161,6,2017-04-10 17:30:46
162,1,2017-03-30 09:53:53
162,4,2017-03-30 09:57:51
162,2,2017-03-31 11:57:58
162,5,2017-04-03 15:12:51
162,6,2017-04-06 17:31:01
163,1,2017-03-30 11:54:28
163,11,2017-03-30 11:56:09
163,8,2017-04-04 09:46:52
164,1,2017-03-30 16:27:29
164,2,2017-03-30 16:28:55
164,5,2017-04-04 15:17:06
164,6,2017-04-06 17:31:01
165,1,2017-03-31 11:53:52
165,2,2017-03-31 11:54:22
165,5,2017-04-03 15:13:43
165,6,2017-04-06 17:31:01
166,1,2017-03-31 15:57:33
166,2,2017-04-10 13:20:43
166,5,2017-04-11 08:25:53
166,6,2017-04-13 17:30:56
167,1,2017-03-31 16:10:07
167,4,2017-03-31 16:10:37
167,2,2017-04-03 13:08:19
167,5,2017-04-04 15:14:15
167,6,2017-04-06 17:31:01
168,1,2017-03-31 17:19:48
168,2,2017-03-31 17:20:08
168,5,2017-04-04 15:07:22
168,6,2017-04-06 17:31:01
168,1,2017-04-03 09:51:02
168,4,2017-04-03 09:53:18
168,2,2017-04-03 14:10:58
168,5,2017-04-04 15:07:08
168,6,2017-04-06 17:31:01
168,1,2017-04-03 14:34:43
168,2,2017-04-03 14:34:51
168,5,2017-04-04 15:06:32
168,6,2017-04-06 17:31:01
169,1,2017-04-03 14:44:54
169,4,2017-04-03 14:45:07
169,2,2017-04-04 11:46:10
169,5,2017-04-04 15:06:08
169,6,2017-04-06 17:31:01
170,1,2017-04-04 09:51:46
170,2,2017-04-04 09:52:08
170,5,2017-04-06 11:32:52
170,6,2017-04-10 17:30:46
171,1,2017-04-04 16:50:58
171,2,2017-04-04 16:51:21
171,5,2017-04-06 11:32:00
171,6,2017-04-10 17:30:46
171,1,2017-04-05 08:33:38
171,2,2017-04-05 08:37:04
171,5,2017-04-06 09:47:50
171,6,2017-04-10 17:30:46
172,1,2017-04-05 09:57:43
172,2,2017-04-05 09:57:51
172,5,2017-04-25 15:25:29
172,6,2017-05-01 17:31:05
173,1,2017-04-05 11:33:35
173,4,2017-04-05 11:35:40
173,2,2017-04-05 12:14:41
173,5,2017-04-06 09:50:26
173,6,2017-04-10 17:30:46
174,1,2017-04-05 15:20:31
174,4,2017-04-05 15:20:58
174,2,2017-04-10 09:53:05
174,5,2017-04-24 09:48:12
174,6,2017-05-01 17:31:05
175,1,2017-04-06 11:33:37
175,2,2017-04-06 11:33:41
175,5,2017-04-10 16:16:34
175,6,2017-04-13 17:30:56
176,1,2017-04-06 12:04:02
176,2,2017-04-06 14:07:14
176,5,2017-04-07 10:51:56
176,6,2017-04-10 17:30:46
177,1,2017-04-07 10:35:55
177,2,2017-04-07 10:37:35
177,5,2017-04-11 12:41:09
177,6,2017-04-13 17:30:56
177,1,2017-04-07 14:43:05
177,2,2017-04-07 14:45:30
177,5,2017-04-11 12:40:51
177,6,2017-04-13 17:30:56
178,1,2017-04-10 09:32:17
178,2,2017-04-10 09:33:39
178,5,2017-04-11 12:38:13
178,6,2017-04-13 17:30:56
179,1,2017-04-10 11:08:07
179,2,2017-04-10 11:08:14
179,5,2017-04-12 08:51:40
179,6,2017-04-13 17:30:56
180,1,2017-04-10 11:09:59
180,2,2017-04-10 11:13:02
180,5,2017-05-02 11:32:14
180,6,2017-05-04 17:31:07
181,1,2017-04-10 11:28:57
181,2,2017-04-10 11:30:01
181,5,2017-04-11 12:37:21
181,6,2017-04-13 17:30:56
181,1,2017-04-10 11:32:44
181,2,2017-04-10 11:32:52
181,5,2017-04-11 12:36:45
181,6,2017-04-13 17:30:56
182,1,2017-04-10 14:35:37
182,4,2017-04-10 14:35:53
182,2,2017-04-11 16:19:42
182,5,2017-04-13 14:50:00
182,6,2017-04-20 17:31:25
183,1,2017-04-10 15:09:34
183,4,2017-04-10 15:09:46
183,2,2017-04-13 08:30:38
183,5,2017-04-19 11:59:01
183,6,2017-04-24 17:31:11
183,1,2017-04-10 15:11:20
183,4,2017-04-10 15:11:26
183,2,2017-04-13 08:31:00
183,5,2017-04-19 11:58:45
183,6,2017-04-24 17:31:11
184,1,2017-04-10 15:30:37
184,4,2017-04-10 15:30:41
184,2,2017-04-13 08:36:23
184,5,2017-04-19 11:57:12
184,6,2017-04-24 17:31:11
185,1,2017-04-10 16:46:06
185,4,2017-04-10 16:48:33
185,2,2017-04-11 14:25:35
185,5,2017-04-19 11:53:19
185,6,2017-04-24 17:31:11
186,1,2017-04-10 19:47:41
186,2,2017-04-10 19:57:51
186,5,2017-04-11 12:36:11
186,6,2017-04-13 17:30:56
187,1,2017-04-11 09:53:38
187,2,2017-04-11 09:57:09
187,5,2017-04-11 12:35:34
187,6,2017-04-13 17:30:56
188,1,2017-04-11 09:58:51
188,2,2017-04-11 09:58:55
189,1,2017-04-11 13:55:02
189,2,2017-04-11 13:55:09
189,5,2017-04-18 14:14:57
189,6,2017-04-20 17:31:25
190,1,2017-04-11 18:03:40
190,2,2017-04-11 18:04:19
190,5,2017-04-13 14:49:29
190,6,2017-04-20 17:31:25
191,1,2017-04-12 09:56:49
191,4,2017-04-12 09:56:55
191,2,2017-04-13 09:12:11
191,5,2017-04-13 14:47:30
191,6,2017-04-20 17:31:25
191,1,2017-04-12 10:02:10
191,4,2017-04-12 10:02:12
191,2,2017-04-13 09:11:01
191,5,2017-04-13 14:47:04
191,6,2017-04-20 17:31:25
192,1,2017-04-12 10:26:45
192,2,2017-04-12 10:28:18
192,5,2017-04-18 14:13:41
192,6,2017-04-20 17:31:25
193,1,2017-04-12 16:29:01
193,4,2017-04-12 16:32:30
193,2,2017-04-13 14:21:23
193,3,2017-04-18 14:10:07
194,1,2017-04-12 17:06:23
194,4,2017-04-12 17:18:19
194,2,2017-04-13 08:37:41
194,5,2017-04-19 11:52:36
194,6,2017-04-24 17:31:11
195,1,2017-04-13 07:50:46
195,2,2017-04-13 07:57:03
195,5,2017-04-18 14:05:09
195,6,2017-04-20 17:31:25
196,1,2017-04-13 09:52:15
196,4,2017-04-13 09:52:24
196,2,2017-04-13 10:22:10
196,5,2017-04-20 11:50:34
196,6,2017-05-01 17:31:05
197,1,2017-04-13 10:38:53
197,2,2017-04-13 10:39:02
197,5,2017-04-18 13:56:56
197,6,2017-04-20 17:31:25
198,1,2017-04-13 11:08:30
198,4,2017-04-13 11:09:02
198,2,2017-04-18 09:19:47
198,5,2017-05-02 11:31:15
198,6,2017-05-04 17:31:07
199,1,2017-04-13 14:05:27
199,4,2017-04-13 14:05:31
199,2,2017-04-20 05:15:06
199,5,2017-04-21 10:08:07
199,6,2017-05-01 17:31:05
199,1,2017-04-13 16:31:06
199,2,2017-04-13 16:31:20
199,5,2017-04-18 13:55:32
199,6,2017-04-24 17:31:11
200,1,2017-04-13 16:34:58
200,2,2017-04-13 16:35:02
200,5,2017-04-18 13:54:44
200,6,2017-04-24 17:31:11
200,1,2017-04-18 08:57:04
200,2,2017-04-18 08:57:18
200,5,2017-04-21 10:06:23
200,6,2017-05-01 17:31:05
201,1,2017-04-18 09:34:53
201,2,2017-04-18 09:34:56
201,5,2017-04-20 11:44:11
201,6,2017-04-24 17:31:11
202,1,2017-04-18 09:41:53
202,2,2017-04-18 09:42:04
202,5,2017-04-21 10:11:18
202,6,2017-04-24 17:31:11
202,1,2017-04-18 09:43:23
202,2,2017-04-18 09:43:25
202,5,2017-04-21 10:11:46
202,6,2017-04-24 17:31:11
202,1,2017-04-18 09:44:25
202,2,2017-04-18 09:44:29
202,5,2017-04-21 10:17:33
202,6,2017-04-24 17:31:11
202,1,2017-04-18 09:45:33
202,2,2017-04-18 09:45:36
202,5,2017-04-21 10:17:33
202,6,2017-04-24 17:31:11
203,1,2017-04-18 11:18:17
203,2,2017-04-18 11:19:43
203,5,2017-04-20 11:43:08
203,6,2017-04-24 17:31:11
204,1,2017-04-19 09:45:10
204,2,2017-04-19 09:49:50
204,5,2017-04-19 15:02:35
204,6,2017-04-24 17:31:11
205,1,2017-04-19 11:34:40
205,2,2017-04-19 11:34:45
205,5,2017-04-20 11:42:42
205,6,2017-04-24 17:31:11
205,1,2017-04-19 16:26:04
205,2,2017-04-19 16:26:07
205,5,2017-04-25 10:36:27
205,6,2017-05-01 17:31:05
205,1,2017-04-19 16:26:54
205,4,2017-04-19 16:27:01
205,2,2017-04-20 09:24:26
205,5,2017-04-21 16:08:16
205,6,2017-04-24 17:31:11
206,1,2017-04-20 09:28:35
206,4,2017-04-20 09:29:18
206,2,2017-04-20 09:33:41
206,5,2017-04-24 08:44:08
206,6,2017-05-01 17:31:05
207,1,2017-04-20 11:13:43
207,7,2017-04-20 11:17:34
207,8,2017-04-21 11:25:52
207,1,2017-04-25 14:45:41
207,2,2017-04-25 14:47:54
207,5,2017-05-01 11:06:50
207,6,2017-05-04 17:31:07
208,1,2017-04-20 14:18:49
208,4,2017-04-20 14:19:08
208,2,2017-04-25 09:25:12
208,3,2017-04-25 14:42:21
209,1,2017-04-21 14:00:54
209,2,2017-04-22 14:38:00
209,3,2017-04-25 13:24:24
209,1,2017-04-25 14:07:32
209,2,2017-04-25 14:07:46
209,5,2017-05-01 15:06:04
209,6,2017-05-04 17:31:07
210,1,2017-04-23 22:15:32
210,2,2017-04-23 22:15:38
210,5,2017-04-25 14:08:37
210,6,2017-05-01 17:31:05
211,1,2017-04-24 08:51:27
211,2,2017-04-24 08:53:41
211,5,2017-04-24 12:27:13
211,6,2017-05-01 17:31:05
212,1,2017-04-24 10:40:45
212,4,2017-04-25 10:45:57
212,2,2017-05-01 14:00:23
212,5,2017-05-03 12:57:32
212,6,2017-05-08 17:31:17
213,1,2017-04-24 10:50:29
213,4,2017-04-24 10:50:41
213,2,2017-04-24 13:21:31
213,5,2017-04-24 16:32:49
213,6,2017-05-01 17:31:05
214,1,2017-04-24 12:09:08
214,2,2017-04-24 12:12:10
214,5,2017-04-26 13:51:45
214,6,2017-05-01 17:31:05
215,1,2017-04-24 16:56:41
215,4,2017-04-24 16:57:22
215,2,2017-04-25 14:51:20
215,5,2017-05-01 10:56:12
215,6,2017-05-04 17:31:07
216,1,2017-04-25 09:35:50
216,2,2017-04-25 09:36:06
216,5,2017-05-08 11:09:53
216,6,2017-05-11 17:31:23
217,1,2017-04-26 09:04:05
217,2,2017-04-26 09:04:13
217,5,2017-05-01 11:06:16
217,6,2017-05-04 17:31:07
218,1,2017-04-26 10:48:04
218,11,2017-04-26 10:49:41
218,8,2017-05-01 09:42:11
218,1,2017-05-02 15:04:04
218,4,2017-05-02 15:04:12
218,2,2017-05-02 15:23:32
218,5,2017-05-08 14:44:33
218,6,2017-05-11 17:31:23
219,1,2017-04-26 10:50:32
219,2,2017-04-26 10:50:38
219,5,2017-05-01 11:04:36
219,6,2017-05-04 17:31:07
219,1,2017-04-26 10:56:37
219,4,2017-04-26 13:39:43
219,2,2017-04-26 13:58:30
219,5,2017-05-01 09:29:10
219,6,2017-05-04 17:31:07
220,1,2017-04-26 11:25:47
220,11,2017-04-26 11:25:50
220,8,2017-05-01 09:41:01
220,1,2017-05-02 15:03:26
220,4,2017-05-02 15:03:51
220,2,2017-05-02 15:24:04
220,5,2017-05-08 14:42:27
220,6,2017-05-11 17:31:23
221,1,2017-04-26 13:30:10
221,2,2017-04-26 14:30:27
221,5,2017-05-01 15:04:05
221,6,2017-05-04 17:31:07
222,1,2017-04-26 16:09:15
222,4,2017-04-26 16:11:45
222,2,2017-04-28 20:12:41
222,3,2017-05-01 10:53:33
222,1,2017-04-26 17:45:52
222,11,2017-04-26 17:46:11
222,8,2017-05-01 10:25:52
222,1,2017-05-01 12:28:18
222,4,2017-05-01 12:28:21
222,2,2017-05-02 08:47:03
222,5,2017-05-02 13:19:57
222,6,2017-05-08 17:31:17
222,1,2017-04-28 15:54:50
222,2,2017-04-28 15:55:04
222,5,2017-05-02 11:35:10
222,6,2017-05-04 17:31:07
222,1,2017-05-01 10:12:55
222,11,2017-05-01 10:16:27
222,8,2017-05-01 10:27:43
222,1,2017-05-15 11:56:19
222,4,2017-05-15 11:56:23
222,2,2017-05-15 14:03:00
222,5,2017-05-16 15:04:03
222,6,2017-05-18 17:30:58
222,1,2017-05-01 10:25:10
222,4,2017-05-01 10:25:16
222,2,2017-05-01 16:50:30
222,5,2017-05-02 08:59:44
222,6,2017-05-04 17:31:07
223,1,2017-05-01 13:27:27
223,2,2017-05-01 13:28:17
223,5,2017-05-02 15:48:35
223,6,2017-05-08 17:31:17
224,1,2017-05-01 15:05:24
224,11,2017-05-01 15:06:10
224,8,2017-05-02 13:29:58
224,1,2017-05-04 21:45:29
224,4,2017-05-04 21:46:23
224,2,2017-05-11 05:15:10
224,5,2017-05-16 13:57:51
224,6,2017-05-18 17:30:58
224,1,2017-05-01 16:10:30
224,2,2017-05-01 16:10:42
224,5,2017-05-22 16:13:42
224,6,2017-05-29 17:30:54
225,1,2017-05-01 17:21:11
225,2,2017-05-01 17:21:15
225,5,2017-05-02 15:38:45
225,6,2017-05-04 17:31:07
226,1,2017-05-02 09:32:13
226,4,2017-05-02 09:32:15
226,2,2017-05-04 11:53:52
226,5,2017-05-08 14:39:18
226,6,2017-05-11 17:31:23
227,1,2017-05-02 13:32:06
227,2,2017-11-28 16:02:21
227,5,2017-11-30 12:14:33
227,6,2017-12-04 17:31:18
228,1,2017-05-02 13:40:23
228,4,2017-05-02 13:40:46
228,2,2017-05-04 09:11:27
228,5,2017-05-04 14:27:43
228,6,2017-05-08 17:31:17
229,1,2017-05-02 13:43:11
229,2,2017-05-02 13:46:18
229,5,2017-05-03 09:26:37
229,6,2017-05-08 17:31:17
230,1,2017-05-02 15:05:09
230,2,2017-05-02 15:40:56
230,5,2017-05-04 14:31:11
230,6,2017-05-08 17:31:17
230,1,2017-05-03 12:25:13
230,2,2017-05-03 12:28:53
230,5,2017-05-04 16:25:06
230,6,2017-05-08 17:31:17
231,1,2017-05-03 12:26:30
231,2,2017-05-03 12:28:43
231,5,2017-05-04 14:32:29
231,6,2017-05-08 17:31:17
232,1,2017-05-03 19:56:11
232,2,2017-05-03 19:56:25
232,5,2017-05-08 11:07:39
232,6,2017-05-11 17:31:23
233,1,2017-05-04 10:14:39
233,2,2017-05-04 10:25:43
233,5,2017-05-08 10:52:32
233,6,2017-05-11 17:31:23
234,1,2017-05-04 13:34:48
234,2,2017-05-04 13:36:29
234,5,2017-05-08 10:51:44
234,6,2017-05-11 17:31:23
235,1,2017-05-04 13:36:29
235,4,2017-05-04 13:36:33
235,2,2017-05-04 18:16:16
235,5,2017-05-08 11:30:48
235,6,2017-05-11 17:31:23
236,1,2017-05-08 14:02:40
236,4,2017-05-08 14:02:47
236,2,2017-05-09 08:51:08
236,5,2017-05-17 10:28:57
236,6,2017-05-22 17:31:10
237,1,2017-05-08 14:30:59
237,2,2017-05-08 14:33:52
237,5,2017-05-22 16:14:57
237,6,2017-05-29 17:30:54
238,1,2017-05-08 16:06:35
238,2,2017-05-08 16:11:33
238,5,2017-05-09 11:19:28
238,6,2017-05-11 17:31:23
238,1,2017-05-08 16:13:12
238,2,2017-05-08 16:13:15
238,5,2017-05-09 11:18:46
238,6,2017-05-11 17:31:23
238,1,2017-05-08 16:51:29
238,2,2017-05-08 16:55:30
238,5,2017-05-09 10:20:04
238,6,2017-05-11 17:31:23
238,1,2017-05-08 17:18:16
238,2,2017-05-08 17:18:24
238,5,2017-05-09 14:11:32
238,6,2017-05-11 17:31:23
239,1,2017-05-09 08:50:40
239,4,2017-05-09 08:50:52
239,2,2017-05-11 09:48:01
239,5,2017-05-17 10:30:21
239,6,2017-05-22 17:31:10
240,1,2017-05-09 09:26:09
240,2,2017-05-09 09:26:11
240,5,2017-05-09 11:37:27
240,6,2017-05-11 17:31:23
241,1,2017-05-09 13:28:12
241,2,2017-05-09 13:28:20
241,5,2017-05-11 15:09:59
241,6,2017-05-15 17:30:52
242,1,2017-05-09 14:00:55
242,11,2017-05-09 14:01:24
242,8,2017-05-11 14:47:03
243,1,2017-05-09 19:45:13
243,4,2017-05-09 19:47:57
243,2,2017-05-11 09:42:35
243,5,2017-05-17 10:27:15
243,6,2017-05-22 17:31:10
244,1,2017-05-10 10:58:27
244,2,2017-05-10 10:59:13
244,5,2017-05-11 15:08:32
244,6,2017-05-15 17:30:52
245,1,2017-05-11 09:54:03
245,4,2017-05-11 09:54:13
245,2,2017-05-11 12:07:30
245,5,2017-05-18 11:48:56
245,6,2017-05-22 17:31:10
245,1,2017-05-11 10:04:24
245,2,2017-05-11 10:05:09
245,5,2017-05-16 13:54:10
245,6,2017-05-29 17:30:54
246,1,2017-05-11 11:27:40
246,7,2017-05-11 11:28:41
246,1,2017-05-12 09:44:08
246,7,2017-09-22 10:20:03
246,8,2017-09-25 09:38:39
247,1,2017-05-11 15:47:21
247,2,2017-05-11 15:47:31
247,5,2017-05-12 15:36:26
247,6,2017-05-15 17:30:52
248,1,2017-05-12 09:34:09
248,7,2017-05-12 09:34:23
248,8,2017-05-15 10:22:49
249,1,2017-05-12 11:09:09
249,2,2017-05-12 11:11:11
249,5,2017-05-12 14:34:07
249,6,2017-05-29 17:30:54
250,1,2017-05-12 11:22:03
250,7,2017-05-12 11:24:11
250,8,2017-05-12 12:36:13
251,1,2017-05-12 11:40:39
251,2,2017-05-12 11:40:55
251,3,2017-05-15 10:20:48
252,1,2017-05-12 12:05:46
252,2,2017-05-12 12:05:54
252,5,2017-05-15 11:49:43
252,6,2017-05-18 17:30:58
252,1,2017-05-12 13:58:34
252,2,2017-05-12 13:59:20
252,5,2017-05-19 15:53:52
252,6,2017-05-22 17:31:10
252,1,2017-05-12 14:18:00
252,2,2017-05-12 14:23:42
252,5,2017-05-16 13:52:50
252,6,2017-05-18 17:30:58
253,1,2017-05-12 14:54:58
253,2,2017-05-12 14:55:15
253,5,2017-05-15 10:22:45
253,6,2017-05-18 17:30:58
254,1,2017-05-14 20:50:17
254,2,2017-05-14 20:50:23
254,5,2017-05-17 10:20:26
254,6,2017-05-22 17:31:10
255,1,2017-05-15 09:24:57
255,2,2017-05-15 09:25:39
255,5,2017-05-16 13:50:30
255,6,2017-05-18 17:30:58
256,1,2017-05-15 10:49:43
256,4,2017-05-15 10:55:20
256,2,2017-05-16 08:16:09
256,5,2017-05-23 11:17:59
256,6,2017-06-01 17:30:57
256,1,2017-05-15 12:06:00
256,4,2017-05-15 12:06:34
256,2,2017-05-15 14:00:37
256,5,2017-05-17 10:17:29
256,6,2017-05-22 17:31:10
257,1,2017-05-15 12:08:22
257,2,2017-05-15 12:08:29
257,5,2017-05-16 13:49:45
257,6,2017-05-18 17:30:58
258,1,2017-05-15 12:47:42
258,7,2017-05-15 12:47:46
258,8,2017-05-16 09:20:03
259,1,2017-05-15 13:02:46
259,2,2017-05-15 13:02:59
259,3,2017-05-15 15:33:23
260,1,2017-05-15 13:56:06
260,4,2017-05-15 13:56:26
260,2,2017-05-16 08:52:32
260,3,2017-05-22 13:10:17
260,1,2017-05-22 13:33:03
260,4,2017-05-22 13:33:16
260,2,2017-05-22 13:36:18
260,5,2017-06-08 12:01:34
260,6,2017-06-12 17:31:02
261,1,2017-05-15 13:57:31
261,2,2017-05-15 13:58:14
261,5,2017-05-16 13:48:33
261,6,2017-05-18 17:30:58
261,1,2017-05-16 10:17:07
261,2,2017-05-16 10:20:19
261,5,2017-05-16 14:40:18
261,6,2017-05-18 17:30:58
262,1,2017-05-16 10:20:50
262,2,2017-05-16 10:20:57
262,5,2017-05-19 15:50:33
262,6,2017-05-22 17:31:10
263,1,2017-05-16 12:28:39
263,2,2017-05-16 12:30:28
263,5,2017-05-19 15:45:28
263,6,2017-05-22 17:31:10
264,1,2017-05-16 14:12:28
264,4,2017-05-16 19:22:08
264,2,2017-05-17 08:19:28
264,5,2017-05-22 13:01:57
264,6,2017-05-29 17:30:54
265,1,2017-05-16 20:10:57
265,4,2017-05-16 20:11:29
265,2,2017-05-23 05:15:02
265,5,2017-05-24 13:53:57
265,6,2017-05-29 17:30:54
266,1,2017-05-17 09:54:17
266,7,2017-05-17 09:54:31
266,8,2017-05-18 09:55:56
266,1,2017-05-17 09:55:01
266,7,2017-05-17 09:55:03
266,8,2017-05-18 09:57:38
266,1,2017-05-17 10:01:05
266,7,2017-05-17 10:01:15
266,8,2017-05-18 09:50:09
267,1,2017-05-17 11:47:55
267,2,2017-05-17 11:48:57
267,5,2017-06-19 11:06:12
267,6,2017-06-22 17:31:15
268,1,2017-05-17 14:23:32
268,2,2017-05-17 14:23:34
268,5,2017-05-19 09:47:10
268,6,2017-05-22 17:31:10
268,1,2017-05-17 14:38:52
268,2,2017-05-17 14:38:58
268,5,2017-05-19 09:47:46
268,6,2017-05-22 17:31:10
269,1,2017-05-17 15:55:44
269,2,2017-05-17 16:00:33
269,5,2017-05-18 11:49:16
269,6,2017-05-22 17:31:10
270,1,2017-05-17 16:47:17
270,2,2017-05-17 16:48:28
270,5,2017-05-19 15:44:59
270,6,2017-05-22 17:31:10
271,1,2017-05-18 09:13:35
271,2,2017-05-18 09:14:52
271,5,2017-05-18 11:50:19
271,6,2017-05-29 17:30:54
272,1,2017-05-18 09:24:34
272,2,2017-05-18 09:27:09
272,5,2017-05-19 15:44:25
272,6,2017-05-22 17:31:10
273,1,2017-05-19 15:29:56
273,4,2017-05-19 15:30:11
273,2,2017-05-22 13:32:14
273,5,2017-05-24 11:19:45
273,6,2017-05-29 17:30:54
274,1,2017-05-19 16:16:43
274,4,2017-05-19 16:16:47
274,2,2017-05-22 13:28:20
274,5,2017-05-24 11:19:10
274,6,2017-05-29 17:30:54
275,1,2017-05-19 17:50:37
275,4,2017-05-19 17:50:43
275,2,2017-05-23 13:24:51
275,5,2017-05-29 11:52:35
275,6,2017-06-01 17:30:57
276,1,2017-05-22 10:01:29
276,2,2017-05-22 10:01:38
276,5,2017-05-29 11:52:05
276,6,2017-06-01 17:30:57
277,1,2017-05-22 11:12:29
277,4,2017-05-22 11:12:40
277,2,2017-05-22 13:27:47
277,5,2017-05-24 11:14:55
277,6,2017-05-29 17:30:54
278,1,2017-05-22 14:16:48
278,4,2017-05-22 14:18:31
278,2,2017-05-23 13:24:16
278,5,2017-05-29 11:50:37
278,6,2017-06-01 17:30:57
279,1,2017-05-22 15:07:31
279,2,2017-05-22 15:14:28
279,5,2017-05-23 16:05:55
279,6,2017-05-29 17:30:54
280,1,2017-05-22 22:48:45
280,4,2017-05-22 22:50:02
280,2,2017-05-23 13:23:40
280,5,2017-05-29 11:50:13
280,6,2017-06-01 17:30:57
281,1,2017-05-23 11:22:21
281,11,2017-05-23 11:25:35
281,8,2017-05-29 10:35:40
281,1,2017-05-30 08:52:07
281,4,2017-05-30 08:52:11
281,2,2017-05-31 09:54:14
281,5,2017-06-01 09:06:10
281,6,2017-06-08 17:30:58
281,1,2017-05-23 13:26:21
281,2,2017-05-23 13:26:49
281,3,2017-06-01 12:06:20
282,1,2017-05-24 10:47:22
282,2,2017-05-24 10:47:25
282,5,2017-05-29 11:45:52
282,6,2017-06-01 17:30:57
283,12,2017-05-24 12:46:51
284,1,2017-05-24 14:11:47
284,4,2017-05-24 14:11:58
284,2,2017-05-31 05:15:01
284,5,2017-06-01 09:04:55
284,6,2017-06-08 17:30:58
285,1,2017-05-25 09:20:02
285,2,2017-05-25 09:20:13
285,5,2017-05-30 12:59:17
285,6,2017-06-01 17:30:57
286,1,2017-05-28 00:46:33
286,2,2017-05-28 00:47:08
286,5,2017-05-29 14:02:38
286,6,2017-06-01 17:30:57
287,1,2017-05-29 17:06:26
287,2,2017-05-29 17:07:34
287,5,2017-06-01 12:07:57
287,6,2017-06-08 17:30:58
287,1,2017-05-31 16:04:08
287,2,2017-05-31 16:06:18
287,5,2017-06-08 15:57:36
287,6,2017-06-12 17:31:02
288,1,2017-05-31 16:42:04
288,4,2017-05-31 16:51:18
288,2,2017-06-06 11:55:54
288,3,2017-06-07 14:49:38
288,1,2017-05-31 16:49:40
288,4,2017-05-31 16:49:49
288,2,2017-06-06 11:55:27
288,3,2017-06-07 14:50:34
289,1,2017-05-31 16:53:54
289,4,2017-05-31 16:54:00
289,2,2017-06-06 09:43:23
289,5,2017-06-14 14:05:32
289,6,2017-06-19 17:31:16
290,1,2017-06-01 15:37:06
290,4,2017-06-01 15:37:17
290,2,2017-06-06 11:53:19
290,5,2017-06-07 14:47:57
290,6,2017-06-12 17:31:02
291,1,2017-06-02 09:28:10
291,4,2017-06-02 09:28:25
291,2,2017-06-06 11:56:53
291,5,2017-06-07 14:52:02
291,6,2017-06-12 17:31:02
292,1,2017-06-02 10:18:50
292,2,2017-06-02 10:18:56
292,5,2017-06-02 15:04:31
292,6,2017-06-08 17:30:58
293,1,2017-06-02 12:22:16
293,4,2017-06-02 12:22:20
293,2,2017-06-07 15:36:20
293,5,2017-06-12 11:44:29
293,6,2017-06-15 17:31:12
294,1,2017-06-02 12:37:10
294,4,2017-06-02 12:37:19
294,2,2017-06-07 15:34:48
294,5,2017-06-12 12:00:43
294,6,2017-06-15 17:31:12
295,1,2017-06-02 14:59:33
295,4,2017-06-02 16:33:35
295,2,2017-06-08 09:19:37
295,5,2017-06-12 11:59:25
295,6,2017-06-15 17:31:12
